gene;ratio;pval;qval
Tmx1;1.239;0.1630704;0.505637351
Hps5;-0.551;0.163081101;0.505637351
Mre11a;-1.017;0.16366822;0.505656181
Agfg1;0.563;0.1636425;0.505656181
Ralgps2;-0.734;0.163298383;0.505656181
Avl9;0.997;0.163652129;0.505656181
Prkaa2;1.094;0.163564898;0.505656181
Dbt;-0.552;0.163485651;0.505656181
Rab11a;-0.394;0.163580245;0.505656181
Mmadhc;0.468;0.163276441;0.505656181
Aamdc;0.488;0.163414372;0.505656181
Amn;0.358;0.163532488;0.505656181
Gm8454;-0.429;0.1634115;0.505656181
Etl4;1.072;0.163739188;0.505717699
Sccpdh;1.077;0.163797822;0.505741093
Man2b2;1.025;0.163869439;0.505780611
Arf5;0.211;0.163912747;0.505780611
Ahcy;1.685;0.164116948;0.505937868
Cep19;-1.089;0.164055756;0.505937868
Sphk2;1.057;0.164073575;0.505937868
Trim41;-0.776;0.164233435;0.506139444
Drg2;0.886;0.16437229;0.506252342
Pcgf5;0.89;0.164359572;0.506252342
Lyrm9;-0.82;0.164476958;0.506336423
Myzap;-0.894;0.164501828;0.506336423
Gnaz;0.193;0.164667034;0.506530115
Timm13;-0.521;0.164656426;0.506530115
Ranbp1;0.986;0.165347564;0.507274726
Prdx5;0.929;0.165523666;0.507274726
Dctn5;-0.641;0.165372366;0.507274726
Slc2a1;0.979;0.16551223;0.507274726
E130308A19Rik;-0.992;0.165075915;0.507274726
Eif4g2;-0.24;0.165509088;0.507274726
Thsd7b;-0.968;0.165426989;0.507274726
Spin1;-0.705;0.165269902;0.507274726
Srp54b;0.463;0.165065471;0.507274726
Mgea5;-0.415;0.165157496;0.507274726
Tpm3-rs7;1.358;0.165085117;0.507274726
Ranbp1;0.986;0.165347564;0.507274726
Clec2d;-0.634;0.165579084;0.507287606
Pdgfa;1.025;0.165705748;0.507518686
Derl2;0.963;0.165863267;0.507530325
Prdm16;0.431;0.165857961;0.507530325
Ubac2;0.865;0.165852879;0.507530325
Gm14324;0.321;0.165963698;0.5076808
Prpsap1;0.317;0.166282991;0.508137317
Rac1;0.22;0.166264897;0.508137317
Rbm22;0.795;0.16631814;0.508137317
Prkar2a;0.832;0.166178872;0.508137317
Pmpcb;1.406;0.166466525;0.508433837
Zcchc7;-1.226;0.166665473;0.508452778
Svil;-0.966;0.166678059;0.508452778
2010107G23Rik;-0.982;0.166592199;0.508452778
Dda1;1.224;0.166579994;0.508452778
Dlg1;-0.652;0.166799912;0.508667834
Blcap;1.205;0.166890911;0.508788696
Tm7sf2;1.277;0.167060027;0.50914756
Supt5;-1.017;0.167332077;0.509349792
Eif4e;0.229;0.167313503;0.509349792
Hmgb1;1.149;0.167275041;0.509349792
Srpk1;-0.778;0.167289683;0.509349792
Ctage5;-0.627;0.167618888;0.509769424
Nsmce1;1.306;0.167545846;0.509769424
Ccl28;0.496;0.167624332;0.509769424
Man1b1;1.014;0.167889928;0.510420423
mt-Nd2;-0.142;0.168418468;0.511830568
Stk25;1.107;0.168559938;0.511830568
Tmed2;0.464;0.16861213;0.511830568
Gprin1;0.965;0.168608169;0.511830568
Zmym5;-0.656;0.168570499;0.511830568
Fh1;1.201;0.168775328;0.51205826
Gle1;-1.025;0.168893926;0.51205826
Stradb;0.992;0.168882481;0.51205826
Degs1;0.672;0.168810136;0.51205826
Atf7ip;1.291;0.168966043;0.51212015
Mkln1;-0.869;0.16917755;0.512604355
Lamtor1;0.854;0.169277685;0.51270526
Rasgrf1;-1.025;0.169366139;0.51270526
Atrnl1;1.18;0.16933386;0.51270526
Nampt;0.467;0.169444465;0.512785647
Tubb4b;0.621;0.16957736;0.513012951
Tubb5;-0.674;0.169623162;0.513012951
Smchd1;-1.037;0.169853931;0.513554087
Rhoq;0.852;0.169925148;0.513612632
Pitpna;1.015;0.169993213;0.513661614
Ssu72;-0.993;0.170090123;0.513797702
2410004P03Rik;-1.019;0.17024729;0.514115674
Rnf167;-1.263;0.170353834;0.514280624
Cyfip1;0.31;0.170657702;0.515040993
Iffo1;-0.888;0.170795814;0.515143892
Fam160b2;-0.803;0.170754095;0.515143892
Tpi1;0.175;0.171095833;0.515891697
Nxf1;-0.57;0.17117867;0.515984398
Tnfaip6;-0.871;0.171441826;0.51662041
Zfp960;-1.153;0.171656102;0.517090052
Upf1;0.712;0.171702088;0.517090052
Zc3h7a;-0.384;0.172008439;0.517570535
Fam118b;-1.196;0.172018395;0.517570535
BC003331;-0.784;0.171950091;0.517570535
Clip2;1.221;0.17230833;0.51765666
Ppia;-0.229;0.172283213;0.51765666
Gga2;-0.905;0.172180026;0.51765666
Mt2;0.546;0.172294947;0.51765666
Cmpk1;0.251;0.172244188;0.51765666
Dnajc24;-0.983;0.172457564;0.517947899
Strn;0.23;0.172585359;0.518174592
Fry;-1.002;0.172667873;0.518265236
Mad2l1bp;0.982;0.172798357;0.518499765
Heatr5a;0.344;0.172906937;0.518668445
Luc7l2;-0.713;0.173094919;0.51905895
Ccl6;1.239;0.173141925;0.51905895
Fam118b;1.266;0.173451119;0.51920016
Atg9a;0.253;0.173252005;0.51920016
Gstz1;-0.819;0.173393468;0.51920016
Ss18;-1.617;0.173425629;0.51920016
Slc36a1;0.628;0.173303058;0.51920016
Pard3;0.937;0.173669232;0.519452283
Dcaf8;-0.82;0.173692677;0.519452283
Lzts2;0.976;0.173602103;0.519452283
Mrpl40;0.87;0.173762383;0.519503896
Alkbh5;0.226;0.17385441;0.519622188
Eif3f;-0.373;0.174001685;0.519905486
Eif3g;0.872;0.174223299;0.520410667
Fam221b;0.304;0.174535338;0.520780191
Ckmt1;0.152;0.174557318;0.520780191
Fnbp1;-0.773;0.174534638;0.520780191
Hykk;-0.883;0.174552625;0.520780191
Cdc42bpb;0.998;0.174724485;0.52112196
Mta2;-0.547;0.174813637;0.521151546
Tbc1d22a;0.682;0.174839635;0.521151546
Sdsl;0.88;0.174976143;0.521250932
Anapc2;0.812;0.174978228;0.521250932
Wrnip1;0.961;0.175321399;0.521802421
Cdip1;0.919;0.175299507;0.521802421
Tspan3;0.385;0.175307924;0.521802421
Xaf1;-0.83;0.175544111;0.521815068
Sox9;-0.82;0.175559308;0.521815068
Rpl34;-1.307;0.175504956;0.521815068
Cdk12;-1.072;0.175628002;0.521815068
Cox7b;0.179;0.175662435;0.521815068
Stt3b;0.562;0.175667122;0.521815068
Ksr2;-1.006;0.175694422;0.521815068
Trak1;0.807;0.175813882;0.522013341
Gatad2b;-1.102;0.176216323;0.522941075
6030458C11Rik;-0.806;0.17628473;0.522941075
Fau;0.993;0.176241497;0.522941075
Tmcc3;0.359;0.176394888;0.523111188
Cblb;-1.567;0.176487891;0.52323034
Mei4;-0.957;0.176679104;0.523483854
Znrf2;0.51;0.176628454;0.523483854
Wbscr22;1.129;0.176763225;0.523553879
Ift46;0.961;0.176808453;0.523553879
Atrip;-0.849;0.177021026;0.523779149
Ntan1;1.029;0.17699325;0.523779149
Aqr;-1.341;0.177043169;0.523779149
Unc5cl;0.785;0.177144808;0.523923357
Taldo1;0.214;0.177198094;0.523924513
Rps19;-1.18;0.177394736;0.524192978
Mad2l1;-0.597;0.177378955;0.524192978
Ckap5;-1.365;0.177512359;0.52438411
Psmb4;1.435;0.177607877;0.524509846
Rsl24d1;0.786;0.17776043;0.524647514
Klf7;-0.73;0.177717968;0.524647514
Usp47;-0.53;0.17793965;0.524863677
Lrtm1;0.265;0.177887157;0.524863677
Usp38;0.868;0.178034368;0.524986726
Creb3l2;0.436;0.178121235;0.525086556
Mzt1;-0.576;0.17839076;0.525724628
Ccdc134;-0.88;0.178453116;0.525751968
Sec22c;0.472;0.17858531;0.525984983
Hnrnpl;0.242;0.178694244;0.526149371
Nyx;-0.959;0.179304249;0.52638073
Fgl2;0.319;0.178994762;0.52638073
Tbc1d9b;1.785;0.179148524;0.52638073
Fam78a;1.146;0.179275657;0.52638073
Tmem87a;0.262;0.17929734;0.52638073
Tax1bp3;0.481;0.179246627;0.52638073
Qars;-1.063;0.179002848;0.52638073
Gstm7;0.82;0.179270499;0.52638073
Fadd;-0.629;0.178935104;0.52638073
Rhot2;-1.125;0.178993742;0.52638073
Tarbp2;-1.021;0.179630994;0.526871482
Slc38a2;0.484;0.179577779;0.526871482
Twsg1;-1.161;0.179587824;0.526871482
Sult1d1;0.17;0.179730951;0.527008606
Fbxo38;0.89;0.179786873;0.527016566
Bco2;0.39;0.179916883;0.527085694
Tpp1;0.848;0.179876556;0.527085694
Rab4b;0.925;0.180015557;0.527218832
Cnot10;0.846;0.180095011;0.52729562
Abca2;0.95;0.180190098;0.52741812
Uqcr10;1.365;0.180262122;0.527473064
Mlec;0.659;0.180331102;0.527519067
Tor1aip1;0.293;0.18060606;0.528130474
Cpsf6;-0.549;0.180831033;0.528130474
Stk38;0.312;0.180697489;0.528130474
Xrn1;1.236;0.180860027;0.528130474
Ptk6;-0.607;0.18082323;0.528130474
1110059E24Rik;0.559;0.180816329;0.528130474
Atp5b;-0.153;0.18121382;0.528391112
Zfp101;-0.999;0.181028955;0.528391112
Tmem183a;0.289;0.181184052;0.528391112
Tmem165;0.769;0.181216013;0.528391112
Gm17571;-0.923;0.18118791;0.528391112
Dao;1.086;0.181385884;0.528575222
Khdrbs1;-0.878;0.181339626;0.528575222
Lrat;0.908;0.181557005;0.528913
Smim22;0.246;0.181608593;0.528913
Aftph;0.487;0.181766297;0.52908998
Cnot3;-1.125;0.181776194;0.52908998
Hnrnpab;-0.654;0.182012789;0.529156639
Fam53b;1.125;0.181929771;0.529156639
Tmem256;1.128;0.181984319;0.529156639
Tmem252;0.521;0.181910699;0.529156639
Mical3;0.983;0.182138441;0.529171427
Ube3a;-0.955;0.182178149;0.529171427
Cfap45;-0.899;0.182117874;0.529171427
Eif4h;1.891;0.182259053;0.529251223
Prdm9;-0.931;0.182423653;0.529418776
Larp1;0.526;0.182403429;0.529418776
Chordc1;-0.521;0.182477901;0.529421093
Htt;0.422;0.182561915;0.529509742
Sh3glb1;-0.35;0.182730581;0.529533764
G3bp2;1.351;0.182630257;0.529533764
Cpt1a;0.374;0.182706945;0.529533764
1600014C10Rik;1.252;0.182797048;0.529571442
0610009B22Rik;0.551;0.183154465;0.52983206
Mlf2;-1.11;0.182964657;0.52983206
Cmip;0.279;0.183036414;0.52983206
Strn3;-1.202;0.183053293;0.52983206
Prkcd;0.632;0.183143026;0.52983206
Ddx6;0.279;0.18337526;0.530156709
Celf4;-0.837;0.183361531;0.530156709
Adk;1.031;0.183463448;0.530156709
Tmem134;0.523;0.183480787;0.530156709
Taf10;1.037;0.183840473;0.530972835
Nnt;1.288;0.183870452;0.530972835
Eno1;1.16;0.184351932;0.531997964
Fkbp4;1.127;0.18429614;0.531997964
Pofut2;0.954;0.184390186;0.531997964
Tram2;-0.879;0.184440283;0.531997964
Sp5;0.595;0.184566386;0.532115714
Top1;-0.273;0.184588551;0.532115714
Poglut1;-0.986;0.184709307;0.532308899
Ppia;-0.992;0.184833479;0.532356968
Parp3;-1.152;0.184805835;0.532356968
Frmd8;0.459;0.18489141;0.532369017
Xpo1;1.215;0.185236662;0.532870913
Xrn2;-0.715;0.185248282;0.532870913
Umad1;0.836;0.185216255;0.532870913
Cspg5;0.363;0.185334709;0.532870913
Gnl3l;-0.841;0.185284894;0.532870913
Slc4a2;-0.9;0.185397203;0.532889243
Tuft1;-1.034;0.18556291;0.532889243
Rbm25;-0.799;0.185602696;0.532889243
Extl1;-0.954;0.185557228;0.532889243
Tsen15;-0.854;0.185610085;0.532889243
Ppp2r3a;-1.127;0.185831965;0.533371664
Utp6;-1.182;0.185944619;0.533540397
Lin7c;-0.298;0.186235091;0.533600977
Hnrnpu;-0.288;0.18613664;0.533600977
Ybx1;-0.583;0.186031673;0.533600977
H13;-1.137;0.186152635;0.533600977
Ell2;0.835;0.18622343;0.533600977
Slc39a9;0.286;0.186306073;0.533649986
Lrp5;-0.76;0.186467661;0.533958423
2610005L07Rik;-0.911;0.186799938;0.534755314
Nr1h2;1.322;0.186905013;0.534901519
Ndufs3;1.122;0.187419275;0.535908753
Park7;-0.759;0.187369825;0.535908753
Ndufb2;-0.781;0.187391849;0.535908753
Acaa1a;0.212;0.187542417;0.535951425
Shb;-1.047;0.187492039;0.535951425
Lpar6;-0.892;0.187734602;0.536049449
Eif2d;0.927;0.187739075;0.536049449
Cyp2d22;0.946;0.187738255;0.536049449
Celf1;-0.543;0.187848466;0.536058237
Hnrnpk;1.054;0.187850393;0.536058237
Wtap;-0.403;0.188246584;0.536879474
Rundc1;-0.801;0.188192673;0.536879474
Zdhhc3;-0.653;0.188500246;0.537138935
Ctnnd1;-2.025;0.188405297;0.537138935
Plcg2;0.975;0.188465414;0.537138935
Atp1b3;1.242;0.188593013;0.537248719
Zbtb14;-0.936;0.188808277;0.537568582
Gmeb2;0.826;0.188813841;0.537568582
Nab2;1.268;0.188910205;0.537684612
Coq10a;-1.166;0.188963163;0.537684612
Crot;0.225;0.189175485;0.538134171
Fam210b;0.811;0.18992253;0.538366965
Rab7;-0.967;0.189650934;0.538366965
Auh;0.687;0.189393912;0.538366965
2200002D01Rik;0.357;0.189676453;0.538366965
Parp12;0.757;0.189373592;0.538366965
Sdhaf3;0.87;0.190028892;0.538366965
Ube2d3;0.514;0.189781201;0.538366965
Bicd1;-0.211;0.189860227;0.538366965
Rb1cc1;0.562;0.189737484;0.538366965
Sfxn5;0.298;0.18980251;0.538366965
2810417H13Rik;-1.097;0.189629345;0.538366965
Inadl;1.107;0.190072617;0.538366965
Dnajc15;0.814;0.189992434;0.538366965
Zfp397;-0.94;0.189786302;0.538366965
Sema4a;0.449;0.189581714;0.538366965
Tra2b;-0.385;0.190404863;0.539153851
Ell;0.888;0.190561463;0.539288942
Mark2;0.342;0.190528934;0.539288942
Lrrc16a;0.531;0.19080379;0.539820491
Spsb1;0.583;0.191041368;0.540062315
Tsga13;0.232;0.191005982;0.540062315
Ranbp9;0.912;0.191063813;0.540062315
Txndc15;0.814;0.191107361;0.540062315
Mocs1;0.467;0.191410097;0.540125822
Ptgr1;0.293;0.19161532;0.540125822
Cd59b;-0.476;0.191599804;0.540125822
Asl;0.283;0.191413862;0.540125822
Eif4a3;-0.816;0.191576925;0.540125822
Dstn;0.14;0.191620609;0.540125822
Morf4l1;-0.758;0.19118442;0.540125822
Tmem168;0.983;0.191617836;0.540125822
Gm8355;-1.185;0.191250507;0.540125822
Rps4l;0.995;0.191834125;0.540573828
Cxadr;1.125;0.192154811;0.540862006
Mcoln1;0.711;0.192105623;0.540862006
Tmem150b;0.888;0.192111354;0.540862006
Zc3h12d;-0.883;0.192070195;0.540862006
Rest;-0.841;0.192483835;0.54148037
Ccdc88b;-0.965;0.192444538;0.54148037
Jagn1;1.044;0.192613426;0.54169108
Nelfcd;0.825;0.192677878;0.54171853
Acp6;1.298;0.192738327;0.541734712
Elf2;1.211;0.193921096;0.542381037
Etfb;0.302;0.193510743;0.542381037
Mrpl12;0.482;0.193532813;0.542381037
Agr2;-0.775;0.193147049;0.542381037
Col25a1;-0.931;0.193597837;0.542381037
Ccdc91;1.024;0.193851195;0.542381037
Ppp1r15b;1.134;0.19309629;0.542381037
Fbxo28;0.973;0.193864256;0.542381037
Vps36;1.016;0.193378145;0.542381037
Anapc7;-0.784;0.193592501;0.542381037
Bloc1s2;0.765;0.193953926;0.542381037
Ctsl;0.873;0.193582698;0.542381037
Oxr1;-0.903;0.19366625;0.542381037
Hnrnpul2;-0.303;0.193931151;0.542381037
Cdkn2aip;0.298;0.193036414;0.542381037
Nup107;-0.981;0.193785789;0.542381037
Gpr180;-1.56;0.193362961;0.542381037
Ethe1;-1.015;0.193303913;0.542381037
Lsm4;-0.56;0.194174511;0.542844631
Cpsf4;-0.882;0.194456205;0.54312671
Selplg;-0.725;0.194549578;0.54312671
Adamtsl4;-0.948;0.194513469;0.54312671
Ttc17;1.168;0.19446211;0.54312671
Csf2ra;-0.837;0.194477953;0.54312671
Zfp266;0.304;0.194912427;0.543738967
Abcb6;1.052;0.194933576;0.543738967
Tmem248;-0.787;0.19487581;0.543738967
Uap1;-0.859;0.195007222;0.543791254
BC089597;0.774;0.195242573;0.544294311
Aldh1b1;1.026;0.195601102;0.544680605
Nrd1;-1.005;0.195587622;0.544680605
Prkra;0.957;0.195554133;0.544680605
Gm2a;-1.541;0.195485782;0.544680605
Twf1;0.232;0.195757307;0.544809251
Pogz;-1.091;0.195736977;0.544809251
Cyp4f16;0.539;0.195876426;0.54498764
Dyrk2;1.463;0.195941219;0.54501482
H2afy;1.217;0.196155508;0.545304604
Thrap3;-0.483;0.196130232;0.545304604
Tmem33;0.928;0.196350114;0.545683404
Atg5;1.07;0.196457044;0.545683404
Ulk3;-0.823;0.196435483;0.545683404
Liph;0.402;0.196631738;0.545709543
Il15;1.237;0.196545749;0.545709543
Nubp1;-0.897;0.196600866;0.545709543
Tmx2;0.602;0.197301915;0.547416097
Gpn1;-1.168;0.197366608;0.547442243
Trmt112;-1.032;0.197461222;0.547551346
Selt;0.223;0.197613775;0.547821001
Eif6;0.936;0.197702354;0.54791321
Gimap1;-1.241;0.197796885;0.548021859
Pabpc1;-0.217;0.198045326;0.548250128
Gabarap;0.328;0.198029309;0.548250128
Gbp7;-1.323;0.198039039;0.548250128
Rimbp2;-0.626;0.198368956;0.5489926
Adam17;1.899;0.198678028;0.54903437
Spint2;0.295;0.198571034;0.54903437
Cables2;-1.093;0.198681384;0.54903437
Nsun2;0.942;0.19871663;0.54903437
Wdr20;0.983;0.198572179;0.54903437
Irf7;-1.557;0.198567448;0.54903437
Pisd;1.342;0.199015734;0.549182314
Gmeb1;-0.84;0.199047401;0.549182314
Apaf1;0.341;0.199031546;0.549182314
Dusp11;-0.535;0.198986491;0.549182314
Usmg5;0.188;0.198933935;0.549182314
Ube2q1;-1.213;0.199172243;0.54937373
Pcmtd1;-1.009;0.19928724;0.549537892
Shroom2;0.876;0.19953948;0.55003082
Esco2;-0.957;0.199688762;0.55003082
Cox5b;1.431;0.19963894;0.55003082
Sh3d21;-0.726;0.199743651;0.55003082
Clic1;-0.955;0.199641499;0.55003082
Psmd14;1.022;0.200388506;0.550675099
Dnajb6;-0.606;0.200303888;0.550675099
Ccnt1;-0.765;0.200533577;0.550675099
Nek9;-0.616;0.200487272;0.550675099
Smim11;-1.179;0.200175254;0.550675099
Slc22a15;-0.806;0.200425874;0.550675099
Myo5c;-0.915;0.200166584;0.550675099
Fech;0.823;0.200265939;0.550675099
Fbxl22;0.725;0.200399992;0.550675099
Gm15536;-1.081;0.200474813;0.550675099
Mybbp1a;-1.393;0.201067816;0.551989112
Sp100;-0.76;0.201303346;0.552329542
Eps8;1.116;0.201250164;0.552329542
Spcs2;0.419;0.201395132;0.552428353
Vta1;1.039;0.201495686;0.552551154
Ak2;-0.744;0.201679577;0.552902356
Tmem129;1.052;0.201885066;0.553312557
Gja5;-0.902;0.202197227;0.553947352
Ccnl2;1.218;0.202228534;0.553947352
Mrpl49;0.805;0.202355782;0.554142665
Fbxo33;0.846;0.202471463;0.554279674
Rpl37rt;-0.363;0.202517733;0.554279674
Jph3;0.709;0.202664503;0.554309156
Mgat4a;-1.515;0.202676233;0.554309156
Gm12846;0.25;0.202696392;0.554309156
Zcchc8;-0.972;0.202776928;0.554376337
U2surp;-0.863;0.202917632;0.554454938
Rnasel;-0.634;0.202880031;0.554454938
Slc18b1;-0.295;0.202977859;0.554466546
Tmc7;1.014;0.203234871;0.555015549
Gm7120;-1.37;0.203517294;0.555633626
Ap1s1;0.484;0.203737435;0.555867821
Plod1;-0.926;0.204220394;0.555867821
Kdm5c;0.585;0.203950704;0.555867821
Rpl6;-0.63;0.204053362;0.555867821
Srsf5;-0.872;0.204158899;0.555867821
Mrpl33;0.827;0.204180993;0.555867821
Clic4;-0.922;0.203718504;0.555867821
Vapa;0.212;0.204068283;0.555867821
Gm4944;-0.671;0.203879236;0.555867821
Slc35b2;0.899;0.203840253;0.555867821
Cyb5b;0.146;0.204145425;0.555867821
Sec11a;1.121;0.204484716;0.55643437
Rbm8a2;-0.78;0.204643905;0.556714604
Trim24;-0.865;0.204725649;0.556784061
Cdc25a;0.321;0.204867375;0.557014591
Wnk1;-1.093;0.204922885;0.557014591
Cyfip1;0.956;0.205205625;0.557630102
Trappc5;0.955;0.205522849;0.558325565
Nip7;-0.499;0.205574289;0.558325565
Pcdh1;0.507;0.205766592;0.558541545
Blmh;1.166;0.205731379;0.558541545
Gzf1;0.399;0.206193888;0.55888773
Prdx1;0.131;0.206066187;0.55888773
Echs1;-0.793;0.206188843;0.55888773
Rad9a;1.038;0.206232676;0.55888773
Ndufa11;0.247;0.206074857;0.55888773
Rad9a;1.038;0.206232676;0.55888773
Kif14;-0.919;0.206492012;0.559410994
Limd1;0.434;0.206538718;0.559410994
Lasp1;0.162;0.206647561;0.559552787
Panx1;0.945;0.206902905;0.559832147
Reg3b;0.362;0.206882218;0.559832147
Ckb;0.133;0.206920292;0.559832147
Aes;-0.202;0.207076879;0.560102808
Atf7ip;0.19;0.207254501;0.560277246
Grpel2;0.916;0.207244352;0.560277246
Trim12a;-1.218;0.207331573;0.560332669
Frat2;1.067;0.207583817;0.560861348
Tiprl;-0.436;0.207734357;0.56103662
Cyp4f13;1.398;0.207761971;0.56103662
Tnks2;0.473;0.207870698;0.561056806
Cdc14a;0.638;0.207882734;0.561056806
St8sia4;-0.846;0.207996449;0.561210795
Atp5l;0.144;0.208123528;0.561307577
Iqcb1;0.216;0.208145657;0.561307577
Ercc6;-0.796;0.208375017;0.561773148
Spint1;1.424;0.208466693;0.561867374
Csnk1g3;0.963;0.208741232;0.562454271
C2cd5;-0.972;0.208984912;0.562957724
Ttpal;0.906;0.209068283;0.563029185
1110008F13Rik;1.027;0.209206684;0.563138731
Nol7;-1.183;0.209222668;0.563138731
Srpk1;0.244;0.209282629;0.563147091
Cbfa2t2;-0.467;0.210074843;0.563214174
Senp6;-0.498;0.209858581;0.563214174
Lyrm5;1.069;0.210032779;0.563214174
Atp6v1a;-0.471;0.209774537;0.563214174
Cdk8;-0.982;0.209423742;0.563214174
Nktr;-0.334;0.210112319;0.563214174
Clcn4;0.468;0.210120194;0.563214174
Pde4a;-1.395;0.209800223;0.563214174
Arl4a;0.964;0.209629221;0.563214174
Ctr9;-0.815;0.210217345;0.563214174
Ifi35;-0.941;0.210179294;0.563214174
Ppm1j;-0.673;0.210109341;0.563214174
Rrbp1;0.411;0.209792386;0.563214174
Tmem139;0.552;0.209660566;0.563214174
Dcaf17;-0.769;0.209823484;0.563214174
Surf1;0.862;0.209992395;0.563214174
Mpp3;-0.79;0.210297757;0.563277254
Tnfrsf1a;0.968;0.210570079;0.563854185
Micu1;0.971;0.21110412;0.564376806
Tdp2;0.363;0.211562956;0.564376806
Oaz1;-1.087;0.211549837;0.564376806
Arntl2;-0.772;0.211527374;0.564376806
Mfsd9;0.856;0.211334861;0.564376806
Rmdn1;-0.801;0.211469713;0.564376806
Rpp21;0.693;0.21098318;0.564376806
AU019823;-1.125;0.210941758;0.564376806
B430203G13Rik;-0.615;0.211377112;0.564376806
Sf3b6;0.446;0.211231557;0.564376806
Clic5;0.284;0.210936524;0.564376806
Prkag1;1.018;0.211528764;0.564376806
Senp1;-0.908;0.211434402;0.564376806
Samd4b;1.024;0.211464676;0.564376806
Polr2b;1.226;0.211836045;0.564953157
St3gal6;1.111;0.212026343;0.565189383
Ralb;0.964;0.212095804;0.565189383
Son;0.782;0.212065037;0.565189383
Eif2a;-0.956;0.212355154;0.565621712
Armc8;0.601;0.212464675;0.565621712
Cep170b;0.522;0.212421415;0.565621712
Pttg1ip;0.278;0.212486461;0.565621712
Eif4enif1;0.753;0.212744192;0.56615562
Sult1b1;0.353;0.212883227;0.566373452
Birc3;0.773;0.213133283;0.566886456
Tnpo1;0.522;0.213302172;0.56709128
Mrpl23;-0.929;0.21338205;0.56709128
Mfsd5;-0.887;0.213331964;0.56709128
Arl16;-1.048;0.213595771;0.567354816
AI661453;0.462;0.213543598;0.567354816
Ttc39b;0.586;0.213661158;0.567376345
Larp4b;0.211;0.213804546;0.567421836
Ncbp3;-0.49;0.213850148;0.567421836
Cdk7;1.026;0.213849956;0.567421836
Pou2f2;-0.279;0.214257754;0.568351113
Mrps28;-0.867;0.214420456;0.568587341
Aqp11;0.949;0.214461616;0.568587341
Tmem259;-0.444;0.214633503;0.568739018
Aldh9a1;0.253;0.214633665;0.568739018
Scn1a;0.392;0.214724512;0.568827573
Sypl;1.202;0.215139996;0.569561797
Sf3b1;-0.758;0.215174179;0.569561797
Ica1l;-1.169;0.215131497;0.569561797
Pank3;0.204;0.215336958;0.569840387
Gapdh;0.53;0.215602275;0.569998764
Srf;1.123;0.215487693;0.569998764
Rab21;-0.516;0.215626993;0.569998764
Grtp1;0.718;0.215616251;0.569998764
Tpt1;-0.158;0.215753954;0.570182207
Stim2;0.457;0.216082394;0.570593472
Cotl1;-0.536;0.215998201;0.570593472
Clca4a;1.12;0.216068559;0.570593472
Hmg20b;0.871;0.216177401;0.570692205
Klhl22;-0.929;0.216406477;0.571116291
Agpat5;0.881;0.216453362;0.571116291
Rgp1;-0.807;0.216722776;0.57167486
Ngrn;0.81;0.217032263;0.57218647
Dync1li1;-0.382;0.216999187;0.57218647
Tnrc18;0.453;0.217377501;0.572904468
Itm2c;-0.611;0.217478122;0.572904468
Cand2;-0.274;0.217441451;0.572904468
Rpl10a;1.008;0.21754247;0.572921609
Eif2b2;0.879;0.217680741;0.573121456
Ccdc63;-0.778;0.217791939;0.573121456
Tstd3;-0.476;0.217765941;0.573121456
Adora2b;0.771;0.217939428;0.573357246
Mto1;-0.761;0.218005908;0.57337985
Coq9;-0.39;0.21810404;0.573485669
Ccdc50;-0.542;0.218389661;0.573779733
Mllt3;-1.24;0.218332956;0.573779733
Zfp518a;-1.062;0.218349907;0.573779733
